ID zákazníka,Segment,Priorita,Skóre konverze,Byl MAIN,Výzva 1 (kód),Výzva 1,Výzva 1 - důvod,Výzva 2 (kód),Výzva 2,Výzva 2 - důvod,Výzva 3 (kód),Výzva 3,Výzva 3 - důvod,Příjem splněn (podíl),Transakce splněny (podíl),Avg příjem (Kč),Avg transakce,Avg SPB login,Avg DC platby,Avg zůstatek (Kč),Věk,Pohlaví,Zákazník od roku,Datum spuštění
1998,SECONDARY,MEDIUM,41.9,False,C2,Zaplatit 10x kartou za měsíc,1 plateb kartou; má příjem — může platit kartou,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 44 — typický uživatel streamingu; předplatné zatím není přes banku,C5,Vložit 10 000 Kč do investic,věk 44 let; nemá investiční produkt,0.17,0.33,35399.0,1.7,6.3,1.0,230.0,44,M,2022,2026-06-15
6762,SECONDARY,LOW,14.3,False,C1,Přijmout 15 000 Kč na účet,"příjem 5,787 Kč/měs., chybí 9,213 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.0,0.0,5787.0,0.0,1.0,0.0,-118.0,38,M,2024,2026-06-15
3279,SECONDARY,MEDIUM,34.4,False,C1,Přijmout 15 000 Kč na účet,"příjem 12,508 Kč/měs., chybí 2,492 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.0,0.0,12508.0,1.0,5.7,0.0,0.0,32,F,2022,2026-06-15
2690,SECONDARY,MEDIUM,43.2,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 7,362 Kč/měs., chybí 7,638 Kč",C2,Zaplatit 10x kartou za měsíc,9 plateb — blízko cíle; má příjem — může platit kartou,C5,Vložit 10 000 Kč do investic,"zůstatek 107,598 Kč; věk 24 let",0.0,1.0,7362.0,11.0,7.3,9.0,107598.0,24,F,2024,2026-06-15
4957,SECONDARY,MEDIUM,48.0,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 8,067 Kč/měs., chybí 6,933 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C5,Vložit 10 000 Kč do investic,věk 44 let; nemá investiční produkt,0.17,1.0,8067.0,16.7,8.7,12.0,1005.0,44,F,2022,2026-06-15
35,SECONDARY,MEDIUM,47.3,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 38 — typický uživatel streamingu; předplatné zatím není přes banku,1.0,0.0,21600.0,0.3,9.3,0.0,26172.0,38,M,2022,2026-06-15
2112,SECONDARY,LOW,16.1,False,C1,Přijmout 15 000 Kč na účet,"příjem 167 Kč/měs., chybí 14,833 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 11 — typický uživatel streamingu; předplatné zatím není přes banku,0.0,0.0,167.0,0.7,28.3,0.0,479.0,11,M,2023,2026-06-15
163,SECONDARY,MEDIUM,52.6,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C2,Zaplatit 10x kartou za měsíc,9 plateb — blízko cíle; má příjem — může platit kartou,C5,Vložit 10 000 Kč do investic,"zůstatek 163,314 Kč; věk 34 let",0.33,1.0,6473.0,9.0,5.3,9.0,163314.0,34,F,2021,2026-06-15
1470,SECONDARY,LOW,5.0,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,0.0,0.0,0.0,0.0,29426.0,35,F,2021,2026-06-15
7393,SECONDARY,LOW,0.0,False,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,0.0,0.0,0.0,0.0,1141.0,96,M,2010,2026-06-15
7104,SECONDARY,MEDIUM,29.8,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 4,000 Kč/měs., chybí 11,000 Kč",C5,Vložit 10 000 Kč do investic,"zůstatek 904,422 Kč; věk 41 let",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,0.0,1.0,4000.0,10.3,0.0,10.3,904422.0,41,F,2021,2026-06-15
3211,SECONDARY,LOW,7.0,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 2,248,237 Kč; nemá investiční produkt",C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",0.0,0.0,0.0,0.0,2.7,0.0,2248237.0,51,M,2022,2026-06-15
8137,SECONDARY,LOW,17.0,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 2,653 Kč/měs., chybí 12,347 Kč",C2,Zaplatit 10x kartou za měsíc,5 plateb — blízko cíle,C5,Vložit 10 000 Kč do investic,věk 41 let; nemá investiční produkt,0.0,1.0,2653.0,6.3,2.7,5.0,5261.0,41,M,2022,2026-06-15
1579,SECONDARY,LOW,12.0,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,8 plateb — blízko cíle,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,0.0,1.0,0.0,8.0,0.0,8.0,5127.0,46,M,2022,2026-06-15
4095,SECONDARY,HIGH,57.3,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,0.17,0.83,14000.0,4.7,0.0,0.0,18580.0,57,M,2022,2026-06-15
5103,SECONDARY,MEDIUM,27.7,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 7,300 Kč/měs., chybí 7,700 Kč",C2,Zaplatit 10x kartou za měsíc,5 plateb kartou; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,0.0,0.5,7300.0,6.3,2.7,4.7,5430.0,39,F,2024,2026-06-15
176,SECONDARY,HIGH,78.7,True,C5,Vložit 10 000 Kč do investic,"zůstatek 141,888 Kč; věk 40 let",,,,,,,0.33,0.83,26143.0,12.7,7.3,11.0,141888.0,40,M,2025,2026-06-15
7105,SECONDARY,HIGH,99.5,True,C5,Vložit 10 000 Kč do investic,"zůstatek 85,828 Kč; věk 22 let",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; energie/telco zatím není přes banku,,,,0.33,1.0,17752.0,35.0,19.3,30.0,85828.0,22,M,2016,2026-06-15
8415,SECONDARY,LOW,0.0,False,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,0.0,0.0,0.0,0.0,595.0,70,F,2009,2026-06-15
2464,SECONDARY,MEDIUM,39.4,False,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 31 — typický uživatel streamingu; předplatné zatím není přes banku,0.17,0.0,203157.0,0.7,5.0,0.0,0.0,31,M,2021,2026-06-15
7946,SECONDARY,MEDIUM,38.7,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 11,872 Kč/měs., chybí 3,128 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C5,Vložit 10 000 Kč do investic,nemá investiční produkt,0.0,1.0,11872.0,4.0,2.7,0.0,31082.0,48,F,2021,2026-06-15
6380,SECONDARY,HIGH,90.0,True,C5,Vložit 10 000 Kč do investic,"zůstatek 348,009 Kč; věk 21 let",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; energie/telco zatím není přes banku,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 21 — typický uživatel streamingu; aktivní kartou — přechod snadný,0.33,0.5,122715.0,14.0,24.3,12.0,348009.0,21,F,2026,2026-06-15
3369,SECONDARY,HIGH,92.5,True,C2,Zaplatit 10x kartou za měsíc,5 plateb — blízko cíle; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,věk 34 let; nemá investiční produkt,0.83,1.0,56398.0,27.3,26.3,5.0,13686.0,34,F,2020,2026-06-15
9796,SECONDARY,LOW,20.8,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; příjem 1,500 Kč/měs., chybí 13,500 Kč",C2,Zaplatit 10x kartou za měsíc,0 plateb kartou,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 23 — typický uživatel streamingu; předplatné zatím není přes banku,0.0,0.33,1500.0,0.3,2.3,0.3,1498.0,23,F,2018,2026-06-15
9829,SECONDARY,HIGH,94.1,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C5,Vložit 10 000 Kč do investic,"zůstatek 82,955 Kč; věk 25 let",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; energie/telco zatím není přes banku,0.67,1.0,14610.0,77.0,13.3,71.7,82955.0,25,F,2022,2026-06-15
4445,SECONDARY,MEDIUM,33.4,False,C1,Přijmout 15 000 Kč na účet,"příjem 14,294 Kč/měs., chybí 706 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.0,0.0,14294.0,0.0,0.0,0.0,0.0,41,F,2019,2026-06-15
6385,SECONDARY,MEDIUM,26.4,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; příjem 1,938 Kč/měs., chybí 13,062 Kč",C2,Zaplatit 10x kartou za měsíc,1 plateb kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.33,0.67,1938.0,2.3,5.3,1.0,3548.0,32,M,2021,2026-06-15
8969,SECONDARY,MEDIUM,43.0,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 1,710 Kč/měs., chybí 13,290 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 372,558 Kč; nemá investiční produkt",0.0,1.0,1710.0,14.7,18.7,10.7,372558.0,46,F,2025,2026-06-15
9746,SECONDARY,LOW,9.7,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C1,Přijmout 15 000 Kč na účet,"příjem 2,000 Kč/měs., chybí 13,000 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,2000.0,0.0,0.0,0.0,15050.0,55,F,2021,2026-06-15
1880,SECONDARY,MEDIUM,35.0,False,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 27 — typický uživatel streamingu; předplatné zatím není přes banku,C5,Vložit 10 000 Kč do investic,věk 27 let; nemá investiční produkt,1.0,0.0,16813.0,0.0,0.0,0.0,0.0,27,F,2024,2026-06-15
5889,SECONDARY,LOW,1.3,False,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 23 — typický uživatel streamingu; předplatné zatím není přes banku,0.0,0.0,0.0,0.0,1.7,0.0,-36.0,23,F,2022,2026-06-15
4668,SECONDARY,LOW,24.1,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; příjem 1,417 Kč/měs., chybí 13,583 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C2,Zaplatit 10x kartou za měsíc,1 plateb kartou,0.17,0.5,1417.0,1.3,5.5,0.7,9777.0,37,F,2022,2026-06-15
8584,SECONDARY,LOW,18.3,False,C1,Přijmout 15 000 Kč na účet,"příjem 6,667 Kč/měs., chybí 8,333 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,0.33,0.0,6667.0,1.0,2.3,0.0,8170.0,45,F,2021,2026-06-15
2245,SECONDARY,MEDIUM,54.1,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 7,404 Kč/měs., chybí 7,596 Kč",C5,Vložit 10 000 Kč do investic,"zůstatek 136,111 Kč; věk 29 let",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; energie/telco zatím není přes banku,0.0,1.0,7404.0,14.3,16.0,11.0,136111.0,29,F,2024,2026-06-15
7560,SECONDARY,HIGH,64.1,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",aktivní kartou — přechod snadný; předplatné zatím není přes banku,0.5,1.0,10773.0,13.0,6.7,12.0,-1478.0,60,F,2025,2026-06-15
2436,SECONDARY,HIGH,94.6,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 19 — typický uživatel streamingu; aktivní kartou — přechod snadný,C5,Vložit 10 000 Kč do investic,věk 19 let; nemá investiční produkt,0.33,1.0,14822.0,60.0,23.3,38.0,-2436.0,19,M,2025,2026-06-15
3664,SECONDARY,LOW,5.0,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,0.0,0.0,0.0,0.0,47205.0,68,M,2021,2026-06-15
722,SECONDARY,HIGH,61.2,True,C2,Zaplatit 10x kartou za měsíc,1 plateb kartou; má příjem — může platit kartou,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 20 — typický uživatel streamingu; předplatné zatím není přes banku,C5,Vložit 10 000 Kč do investic,věk 20 let; nemá investiční produkt,0.5,0.83,17480.0,3.7,9.3,1.0,-1381.0,20,F,2024,2026-06-15
1257,SECONDARY,MEDIUM,34.8,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C2,Zaplatit 10x kartou za měsíc,10 plateb — blízko cíle,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,0.33,1.0,0.0,10.0,0.0,9.7,437795.0,55,F,2021,2026-06-15
5996,SECONDARY,HIGH,63.1,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 11,400 Kč/měs., chybí 3,600 Kč",C2,Zaplatit 10x kartou za měsíc,9 plateb — blízko cíle; má příjem — může platit kartou,C5,Vložit 10 000 Kč do investic,"zůstatek 86,212 Kč; věk 38 let",0.0,1.0,11400.0,12.0,28.0,9.0,86212.0,38,F,2022,2026-06-15
8325,SECONDARY,MEDIUM,37.2,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 42 Kč/měs., chybí 14,958 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 997,303 Kč; nemá investiční produkt",0.0,1.0,42.0,16.3,10.3,16.0,997303.0,51,M,2025,2026-06-15
5550,SECONDARY,HIGH,60.5,True,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 37 — typický uživatel streamingu; předplatné zatím není přes banku,0.33,0.17,18333.0,1.3,5.5,0.0,19990.0,37,M,2022,2026-06-15
5715,SECONDARY,HIGH,88.8,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C5,Vložit 10 000 Kč do investic,nemá investiční produkt,,,,0.33,1.0,12363.0,29.3,26.0,20.0,-437.0,53,F,2023,2026-06-15
7082,SECONDARY,LOW,13.9,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 833 Kč/měs., chybí 14,167 Kč",C2,Zaplatit 10x kartou za měsíc,5 plateb kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.0,0.5,833.0,6.3,4.3,4.7,52.0,54,M,2022,2026-06-15
4026,SECONDARY,HIGH,62.5,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 6,000 Kč/měs., chybí 9,000 Kč",C5,Vložit 10 000 Kč do investic,"zůstatek 503,754 Kč; věk 35 let",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,0.0,1.0,6000.0,29.7,18.0,28.0,503754.0,35,M,2025,2026-06-15
1464,SECONDARY,MEDIUM,33.6,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C2,Zaplatit 10x kartou za měsíc,3 plateb kartou,C5,Vložit 10 000 Kč do investic,nemá investiční produkt,0.5,1.0,1221.0,5.7,5.0,2.7,11176.0,57,M,2021,2026-06-15
86,SECONDARY,LOW,11.4,False,C1,Přijmout 15 000 Kč na účet,"příjem 2,350 Kč/měs., chybí 12,650 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.17,2350.0,0.7,7.0,0.0,-2177.0,75,F,2024,2026-06-15
2832,SECONDARY,HIGH,57.6,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C5,Vložit 10 000 Kč do investic,"zůstatek 267,051 Kč; nemá investiční produkt",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,0.17,1.0,12073.0,4.7,6.3,0.0,267051.0,48,F,2025,2026-06-15
9601,SECONDARY,LOW,14.5,False,C1,Přijmout 15 000 Kč na účet,"příjem 6,200 Kč/měs., chybí 8,800 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.0,0.0,6200.0,0.0,0.0,0.0,135.0,36,F,2022,2026-06-15
9180,SECONDARY,LOW,21.5,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 2,833 Kč/měs., chybí 12,167 Kč",C2,Zaplatit 10x kartou za měsíc,5 plateb — blízko cíle,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 24 — typický uživatel streamingu; aktivní kartou — přechod snadný,0.0,0.67,2833.0,7.7,6.3,5.0,1840.0,24,M,2024,2026-06-15
9208,SECONDARY,MEDIUM,50.7,False,C5,Vložit 10 000 Kč do investic,"zůstatek 902,833 Kč; věk 35 let",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,0.17,0.83,90337.0,2.7,10.7,0.0,902833.0,35,M,2024,2026-06-15
6584,SECONDARY,HIGH,72.3,True,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 39 — typický uživatel streamingu; předplatné zatím není přes banku,0.67,1.0,17830.0,8.3,18.7,0.0,6748.0,39,M,2022,2026-06-15
8052,SECONDARY,LOW,15.9,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C1,Přijmout 15 000 Kč na účet,"příjem 2,000 Kč/měs., chybí 13,000 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,2000.0,0.0,8.3,0.0,32653.0,62,M,2021,2026-06-15
2542,SECONDARY,LOW,24.7,False,C1,Přijmout 15 000 Kč na účet,"příjem 6,667 Kč/měs., chybí 8,333 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,0.33,0.0,6667.0,1.7,3.3,0.0,31342.0,38,F,2025,2026-06-15
